"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"1786","0.744201048","ce:d5:77:a6:98:5b","ff:ff:ff:ff:ff:ff","802.11","420","-62 dBm","6","Beacon frame, SN=2881, FN=0, Flags=........C, BI=100, SSID=DIRECT-JODESKTOP-84Q542VmsNQ"
"1795","0.748167702","00:5d:73:27:e9:af","ff:ff:ff:ff:ff:ff","802.11","340","-61 dBm","54","Beacon frame, SN=1508, FN=0, Flags=........C, BI=100, SSID=GUEST-N"
"1807","0.751950267","00:5d:73:27:e9:ae","ff:ff:ff:ff:ff:ff","802.11","338","-64 dBm","54","Beacon frame, SN=1509, FN=0, Flags=........C, BI=100, SSID=SENSOR"
"1821","0.756296013","00:5d:73:27:e9:ad","ff:ff:ff:ff:ff:ff","802.11","339","-61 dBm","54","Beacon frame, SN=1510, FN=0, Flags=........C, BI=100, SSID=eduroam"
"1824","0.763750872","00:5d:73:27:e9:ac","ff:ff:ff:ff:ff:ff","802.11","289","-60 dBm","54","Beacon frame, SN=1511, FN=0, Flags=........C, BI=100, SSID=FACULTY-STAFF-N"
"1831","0.768348987","00:5d:73:27:e9:ab","ff:ff:ff:ff:ff:ff","802.11","314","-61 dBm","54","Beacon frame, SN=1512, FN=0, Flags=........C, BI=100, SSID=LAPTOP-S"
"1857","0.773215186","00:5d:73:27:e9:aa","ff:ff:ff:ff:ff:ff","802.11","323","-60 dBm","54","Beacon frame, SN=1513, FN=0, Flags=........C, BI=100, SSID=MOBILE-S"
"1940","0.814026434","62:dd:8e:5e:72:ca","ff:ff:ff:ff:ff:ff","802.11","440","-62 dBm","6","Beacon frame, SN=3110, FN=0, Flags=........C, BI=100, SSID=DIRECT-D5DESKTOP-NSHC0IQmsMP"
"2001","0.851235973","00:5d:73:27:e9:af","ff:ff:ff:ff:ff:ff","802.11","340","-61 dBm","54","Beacon frame, SN=1514, FN=0, Flags=........C, BI=100, SSID=GUEST-N"
"2038","0.856684313","00:5d:73:27:e9:ae","ff:ff:ff:ff:ff:ff","802.11","338","-62 dBm","54","Beacon frame, SN=1515, FN=0, Flags=........C, BI=100, SSID=SENSOR"
"2060","0.860547793","00:5d:73:27:e9:ad","ff:ff:ff:ff:ff:ff","802.11","339","-59 dBm","54","Beacon frame, SN=1516, FN=0, Flags=........C, BI=100, SSID=eduroam"
"2064","0.864489798","00:5d:73:27:e9:ac","ff:ff:ff:ff:ff:ff","802.11","289","-61 dBm","54","Beacon frame, SN=1517, FN=0, Flags=........C, BI=100, SSID=FACULTY-STAFF-N"
"2068","0.869022254","00:5d:73:27:e9:ab","ff:ff:ff:ff:ff:ff","802.11","318","-59 dBm","54","Beacon frame, SN=1518, FN=0, Flags=........C, BI=100, SSID=LAPTOP-S"
"2092","0.874150932","00:5d:73:27:e9:aa","ff:ff:ff:ff:ff:ff","802.11","323","-61 dBm","54","Beacon frame, SN=1519, FN=0, Flags=........C, BI=100, SSID=MOBILE-S"
"2152","0.917733638","62:dd:8e:5e:72:ca","ff:ff:ff:ff:ff:ff","802.11","440","-64 dBm","6","Beacon frame, SN=3111, FN=0, Flags=........C, BI=100, SSID=DIRECT-D5DESKTOP-NSHC0IQmsMP"
"2239","0.952369203","00:5d:73:27:e9:af","ff:ff:ff:ff:ff:ff","802.11","339","-62 dBm","54","Beacon frame, SN=1520, FN=0, Flags=........C, BI=100, SSID=GUEST-N"
"2249","0.956598061","00:5d:73:27:e9:ae","ff:ff:ff:ff:ff:ff","802.11","338","-60 dBm","54","Beacon frame, SN=1521, FN=0, Flags=........C, BI=100, SSID=SENSOR"
"2256","0.963862630","00:5d:73:27:e9:ad","ff:ff:ff:ff:ff:ff","802.11","339","-58 dBm","54","Beacon frame, SN=1522, FN=0, Flags=........C, BI=100, SSID=eduroam"
"2261","0.968080272","00:5d:73:27:e9:ac","ff:ff:ff:ff:ff:ff","802.11","289","-63 dBm","54","Beacon frame, SN=1523, FN=0, Flags=........C, BI=100, SSID=FACULTY-STAFF-N"
"2283","0.973370492","00:5d:73:27:e9:ab","ff:ff:ff:ff:ff:ff","802.11","308","-62 dBm","54","Beacon frame, SN=1524, FN=0, Flags=........C, BI=100, SSID=LAPTOP-S"
"2295","0.977089669","00:5d:73:27:e9:aa","ff:ff:ff:ff:ff:ff","802.11","323","-63 dBm","54","Beacon frame, SN=1525, FN=0, Flags=........C, BI=100, SSID=MOBILE-S"
"2385","1.017231930","62:dd:8e:5e:72:ca","ff:ff:ff:ff:ff:ff","802.11","440","-68 dBm","6","Beacon frame, SN=3112, FN=0, Flags=........C, BI=100, SSID=DIRECT-D5DESKTOP-NSHC0IQmsMP"
"2490","1.053274619","ce:d5:77:a6:98:5b","ff:ff:ff:ff:ff:ff","802.11","420","-64 dBm","6","Beacon frame, SN=2884, FN=0, Flags=........C, BI=100, SSID=DIRECT-JODESKTOP-84Q542VmsNQ"
"2502","1.053391102","00:5d:73:27:e9:af","ff:ff:ff:ff:ff:ff","802.11","339","-62 dBm","54","Beacon frame, SN=1526, FN=0, Flags=........C, BI=100, SSID=GUEST-N"
"2512","1.061414050","00:5d:73:27:e9:ae","ff:ff:ff:ff:ff:ff","802.11","338","-62 dBm","54","Beacon frame, SN=1527, FN=0, Flags=........C, BI=100, SSID=SENSOR"
"2515","1.065160703","00:5d:73:27:e9:ad","ff:ff:ff:ff:ff:ff","802.11","339","-62 dBm","54","Beacon frame, SN=1528, FN=0, Flags=........C, BI=100, SSID=eduroam"
"2538","1.070595800","00:5d:73:27:e9:ac","ff:ff:ff:ff:ff:ff","802.11","289","-61 dBm","54","Beacon frame, SN=1529, FN=0, Flags=........C, BI=100, SSID=FACULTY-STAFF-N"
"2556","1.075481210","00:5d:73:27:e9:ab","ff:ff:ff:ff:ff:ff","802.11","308","-63 dBm","54","Beacon frame, SN=1530, FN=0, Flags=........C, BI=100, SSID=LAPTOP-S"
"2589","1.080739166","00:5d:73:27:e9:aa","ff:ff:ff:ff:ff:ff","802.11","309","-60 dBm","54","Beacon frame, SN=1531, FN=0, Flags=........C, BI=100, SSID=MOBILE-S"
"2739","1.121124566","62:dd:8e:5e:72:ca","ff:ff:ff:ff:ff:ff","802.11","440","-63 dBm","6","Beacon frame, SN=3113, FN=0, Flags=........C, BI=100, SSID=DIRECT-D5DESKTOP-NSHC0IQmsMP"
"2820","1.155472116","ce:d5:77:a6:98:5b","ff:ff:ff:ff:ff:ff","802.11","420","-65 dBm","6","Beacon frame, SN=2888, FN=0, Flags=........C, BI=100, SSID=DIRECT-JODESKTOP-84Q542VmsNQ"
"2831","1.155648970","00:5d:73:27:e9:af","ff:ff:ff:ff:ff:ff","802.11","339","-60 dBm","54","Beacon frame, SN=1532, FN=0, Flags=........C, BI=100, SSID=GUEST-N"
"2834","1.163079724","00:5d:73:27:e9:ae","ff:ff:ff:ff:ff:ff","802.11","338","-62 dBm","54","Beacon frame, SN=1533, FN=0, Flags=........C, BI=100, SSID=SENSOR"
"2838","1.167184927","00:5d:73:27:e9:ad","ff:ff:ff:ff:ff:ff","802.11","339","-59 dBm","54","Beacon frame, SN=1534, FN=0, Flags=........C, BI=100, SSID=eduroam"
"2844","1.171075825","00:5d:73:27:e9:ac","ff:ff:ff:ff:ff:ff","802.11","289","-61 dBm","54","Beacon frame, SN=1535, FN=0, Flags=........C, BI=100, SSID=FACULTY-STAFF-N"
"2864","1.180945292","00:5d:73:27:e9:ab","ff:ff:ff:ff:ff:ff","802.11","320","-61 dBm","54","Beacon frame, SN=1536, FN=0, Flags=........C, BI=100, SSID=LAPTOP-S"
"2894","1.181248981","00:5d:73:27:e9:aa","ff:ff:ff:ff:ff:ff","802.11","309","-61 dBm","54","Beacon frame, SN=1537, FN=0, Flags=........C, BI=100, SSID=MOBILE-S"
"2980","1.221712525","62:dd:8e:5e:72:ca","ff:ff:ff:ff:ff:ff","802.11","440","-63 dBm","6","Beacon frame, SN=3114, FN=0, Flags=........C, BI=100, SSID=DIRECT-D5DESKTOP-NSHC0IQmsMP"
"3055","1.255466386","ce:d5:77:a6:98:5b","ff:ff:ff:ff:ff:ff","802.11","420","-63 dBm","6","Beacon frame, SN=2889, FN=0, Flags=........C, BI=100, SSID=DIRECT-JODESKTOP-84Q542VmsNQ"
"3076","1.260072294","00:5d:73:27:e9:af","ff:ff:ff:ff:ff:ff","802.11","339","-59 dBm","54","Beacon frame, SN=1538, FN=0, Flags=........C, BI=100, SSID=GUEST-N"
"3084","1.263836532","00:5d:73:27:e9:ae","ff:ff:ff:ff:ff:ff","802.11","338","-61 dBm","54","Beacon frame, SN=1539, FN=0, Flags=........C, BI=100, SSID=SENSOR"
"3098","1.268318255","00:5d:73:27:e9:ad","ff:ff:ff:ff:ff:ff","802.11","339","-61 dBm","54","Beacon frame, SN=1540, FN=0, Flags=........C, BI=100, SSID=eduroam"
"3110","1.277128441","00:5d:73:27:e9:ac","ff:ff:ff:ff:ff:ff","802.11","289","-59 dBm","54","Beacon frame, SN=1541, FN=0, Flags=........C, BI=100, SSID=FACULTY-STAFF-N"
"3142","1.281760325","00:5d:73:27:e9:ab","ff:ff:ff:ff:ff:ff","802.11","308","-59 dBm","54","Beacon frame, SN=1542, FN=0, Flags=........C, BI=100, SSID=LAPTOP-S"
"3162","1.286160123","00:5d:73:27:e9:aa","ff:ff:ff:ff:ff:ff","802.11","309","-61 dBm","54","Beacon frame, SN=1543, FN=0, Flags=........C, BI=100, SSID=MOBILE-S"
"3296","1.326919582","62:dd:8e:5e:72:ca","ff:ff:ff:ff:ff:ff","802.11","440","-64 dBm","6","Beacon frame, SN=3115, FN=0, Flags=........C, BI=100, SSID=DIRECT-D5DESKTOP-NSHC0IQmsMP"
"3348","1.357383010","ce:d5:77:a6:98:5b","ff:ff:ff:ff:ff:ff","802.11","420","-65 dBm","6","Beacon frame, SN=2890, FN=0, Flags=........C, BI=100, SSID=DIRECT-JODESKTOP-84Q542VmsNQ"
"3353","1.361228911","00:5d:73:27:e9:af","ff:ff:ff:ff:ff:ff","802.11","339","-59 dBm","54","Beacon frame, SN=1544, FN=0, Flags=........C, BI=100, SSID=GUEST-N"
"3359","1.369407103","00:5d:73:27:e9:ae","ff:ff:ff:ff:ff:ff","802.11","338","-61 dBm","54","Beacon frame, SN=1545, FN=0, Flags=........C, BI=100, SSID=SENSOR"
"3367","1.373305021","00:5d:73:27:e9:ad","ff:ff:ff:ff:ff:ff","802.11","339","-61 dBm","54","Beacon frame, SN=1546, FN=0, Flags=........C, BI=100, SSID=eduroam"
"3376","1.377513367","00:5d:73:27:e9:ac","ff:ff:ff:ff:ff:ff","802.11","289","-62 dBm","54","Beacon frame, SN=1547, FN=0, Flags=........C, BI=100, SSID=FACULTY-STAFF-N"
"3390","1.381404753","00:5d:73:27:e9:ab","ff:ff:ff:ff:ff:ff","802.11","308","-57 dBm","54","Beacon frame, SN=1548, FN=0, Flags=........C, BI=100, SSID=LAPTOP-S"
"3418","1.386014676","00:5d:73:27:e9:aa","ff:ff:ff:ff:ff:ff","802.11","309","-61 dBm","54","Beacon frame, SN=1549, FN=0, Flags=........C, BI=100, SSID=MOBILE-S"
"3566","1.460574729","ce:d5:77:a6:98:5b","ff:ff:ff:ff:ff:ff","802.11","420","-64 dBm","6","Beacon frame, SN=2893, FN=0, Flags=........C, BI=100, SSID=DIRECT-JODESKTOP-84Q542VmsNQ"
"3569","1.465126720","00:5d:73:27:e9:af","ff:ff:ff:ff:ff:ff","802.11","339","-57 dBm","54","Beacon frame, SN=1550, FN=0, Flags=........C, BI=100, SSID=GUEST-N"
"3591","1.469764642","00:5d:73:27:e9:ae","ff:ff:ff:ff:ff:ff","802.11","338","-59 dBm","54","Beacon frame, SN=1551, FN=0, Flags=........C, BI=100, SSID=SENSOR"
"3595","1.473564722","00:5d:73:27:e9:ad","ff:ff:ff:ff:ff:ff","802.11","339","-59 dBm","54","Beacon frame, SN=1552, FN=0, Flags=........C, BI=100, SSID=eduroam"
"3604","1.481029289","00:5d:73:27:e9:ac","ff:ff:ff:ff:ff:ff","802.11","289","-58 dBm","54","Beacon frame, SN=1553, FN=0, Flags=........C, BI=100, SSID=FACULTY-STAFF-N"
"3606","1.485669038","00:5d:73:27:e9:ab","ff:ff:ff:ff:ff:ff","802.11","320","-59 dBm","54","Beacon frame, SN=1554, FN=0, Flags=........C, BI=100, SSID=LAPTOP-S"
"3630","1.490275301","00:5d:73:27:e9:aa","ff:ff:ff:ff:ff:ff","802.11","309","-61 dBm","54","Beacon frame, SN=1555, FN=0, Flags=........C, BI=100, SSID=MOBILE-S"
"3680","1.532353655","62:dd:8e:5e:72:ca","ff:ff:ff:ff:ff:ff","802.11","440","-61 dBm","6","Beacon frame, SN=3117, FN=0, Flags=........C, BI=100, SSID=DIRECT-D5DESKTOP-NSHC0IQmsMP"
"3739","1.563411160","ce:d5:77:a6:98:5b","ff:ff:ff:ff:ff:ff","802.11","420","-65 dBm","6","Beacon frame, SN=2894, FN=0, Flags=........C, BI=100, SSID=DIRECT-JODESKTOP-84Q542VmsNQ"
"3750","1.567678994","00:5d:73:27:e9:af","ff:ff:ff:ff:ff:ff","802.11","339","-60 dBm","54","Beacon frame, SN=1556, FN=0, Flags=........C, BI=100, SSID=GUEST-N"
"3756","1.571438851","00:5d:73:27:e9:ae","ff:ff:ff:ff:ff:ff","802.11","338","-60 dBm","54","Beacon frame, SN=1557, FN=0, Flags=........C, BI=100, SSID=SENSOR"
"3766","1.575606250","00:5d:73:27:e9:ad","ff:ff:ff:ff:ff:ff","802.11","339","-59 dBm","54","Beacon frame, SN=1558, FN=0, Flags=........C, BI=100, SSID=eduroam"
"3770","1.583402231","00:5d:73:27:e9:ac","ff:ff:ff:ff:ff:ff","802.11","289","-61 dBm","54","Beacon frame, SN=1559, FN=0, Flags=........C, BI=100, SSID=FACULTY-STAFF-N"
"3774","1.587837935","00:5d:73:27:e9:ab","ff:ff:ff:ff:ff:ff","802.11","308","-59 dBm","54","Beacon frame, SN=1560, FN=0, Flags=........C, BI=100, SSID=LAPTOP-S"
"3805","1.593510792","00:5d:73:27:e9:aa","ff:ff:ff:ff:ff:ff","802.11","309","-59 dBm","54","Beacon frame, SN=1561, FN=0, Flags=........C, BI=100, SSID=MOBILE-S"
"3936","1.632605511","62:dd:8e:5e:72:ca","ff:ff:ff:ff:ff:ff","802.11","440","-61 dBm","6","Beacon frame, SN=3118, FN=0, Flags=........C, BI=100, SSID=DIRECT-D5DESKTOP-NSHC0IQmsMP"
"4031","1.667531132","ce:d5:77:a6:98:5b","ff:ff:ff:ff:ff:ff","802.11","420","-63 dBm","6","Beacon frame, SN=2895, FN=0, Flags=........C, BI=100, SSID=DIRECT-JODESKTOP-84Q542VmsNQ"
"4044","1.667658908","00:5d:73:27:e9:af","ff:ff:ff:ff:ff:ff","802.11","339","-59 dBm","54","Beacon frame, SN=1562, FN=0, Flags=........C, BI=100, SSID=GUEST-N"
"4060","1.677154358","00:5d:73:27:e9:ae","ff:ff:ff:ff:ff:ff","802.11","338","-60 dBm","54","Beacon frame, SN=1563, FN=0, Flags=........C, BI=100, SSID=SENSOR"
"4090","1.681998482","00:5d:73:27:e9:ad","ff:ff:ff:ff:ff:ff","802.11","339","-58 dBm","54","Beacon frame, SN=1564, FN=0, Flags=........C, BI=100, SSID=eduroam"
"4116","1.686394278","00:5d:73:27:e9:ac","ff:ff:ff:ff:ff:ff","802.11","289","-60 dBm","54","Beacon frame, SN=1565, FN=0, Flags=........C, BI=100, SSID=FACULTY-STAFF-N"
"4122","1.690895467","00:5d:73:27:e9:ab","ff:ff:ff:ff:ff:ff","802.11","308","-60 dBm","54","Beacon frame, SN=1566, FN=0, Flags=........C, BI=100, SSID=LAPTOP-S"
"4134","1.694766066","00:5d:73:27:e9:aa","ff:ff:ff:ff:ff:ff","802.11","312","-60 dBm","54","Beacon frame, SN=1567, FN=0, Flags=........C, BI=100, SSID=MOBILE-S"
