"No.","Time","Source","Destination","Protocol","Length","Time delta from previous displayed frame","Signal strength (dBm)","The RTT to ACK the segment was","Info"
"1154","4.855411","10.1.0.8","10.1.0.11","TCP","3300","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=14001 Ack=1 Win=131072 Len=1000 TSval=4863 TSecr=3850"
"1201","4.861622","10.1.0.11","10.1.0.8","TCP","1134","0.006211000","-37 dBm","","49160  >  7014 [ACK] Seq=14001 Ack=1 Win=131072 Len=1000 TSval=4863 TSecr=3850"
"1211","4.862640","10.1.0.8","10.1.0.11","TCP","680","0.001018000","","0.022167000,0.020263000,0.017071000,0.017071000,0.014479000,0.014479000,0.012286000,0.001018000","7014  >  49160 [ACK] Seq=1 Ack=15001 Win=131072 Len=0 TSval=4874 TSecr=4862"
"1263","4.869202","10.1.0.8","10.1.0.11","TCP","680","0.006562000","","","7014  >  49160 [ACK] Seq=1 Ack=15001 Win=131072 Len=0 TSval=4874 TSecr=4862"
"1856","4.923710","10.1.0.11","10.1.0.8","TCP","680","0.054508000","-37 dBm","0.071067000,0.071067000,0.071067000,0.071067000,0.071067000,0.071067000,0.071067000,0.071067000","7015  >  49153 [ACK] Seq=1 Ack=15001 Win=131072 Len=0 TSval=4868 TSecr=4863"
"1879","4.927232","10.1.0.8","10.1.0.11","TCP","6376","0.003522000","","","49153  >  7015 [ACK] Seq=19501 Ack=1 Win=131072 Len=1500 TSval=4936 TSecr=4868"
"1880","4.927232","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=25501 Ack=1 Win=131072 Len=1500 TSval=4936 TSecr=4868"
"1881","4.927232","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=31501 Ack=1 Win=131072 Len=1500 TSval=4936 TSecr=4868"
"1882","4.927232","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=37501 Ack=1 Win=131072 Len=1500 TSval=4936 TSecr=4868"
"1883","4.927232","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=43501 Ack=1 Win=131072 Len=1500 TSval=4936 TSecr=4868"
"1959","4.940126","10.1.0.8","10.1.0.11","TCP","6376","0.012894000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=19501 Ack=1 Win=131072 Len=1500 TSval=4936 TSecr=4868"
"1960","4.940126","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=25501 Ack=1 Win=131072 Len=1500 TSval=4936 TSecr=4868"
"1961","4.940126","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=31501 Ack=1 Win=131072 Len=1500 TSval=4936 TSecr=4868"
"1962","4.940126","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=37501 Ack=1 Win=131072 Len=1500 TSval=4936 TSecr=4868"
"1963","4.940126","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=43501 Ack=1 Win=131072 Len=1500 TSval=4936 TSecr=4868"
"1966","4.941369","10.1.0.8","10.1.0.11","TCP","680","0.001243000","","","7014  >  49160 [ACK] Seq=1 Ack=15001 Win=131072 Len=0 TSval=4874 TSecr=4862"
"1977","4.944059","10.1.0.11","10.1.0.8","TCP","6376","0.002690000","-37 dBm","","49160  >  7014 [ACK] Seq=19501 Ack=1 Win=131072 Len=1500 TSval=4953 TSecr=4854"
"1978","4.944059","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=25501 Ack=1 Win=131072 Len=1500 TSval=4953 TSecr=4858"
"1979","4.944059","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=31501 Ack=1 Win=131072 Len=1500 TSval=4953 TSecr=4860"
"1980","4.944059","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=37501 Ack=1 Win=131072 Len=1500 TSval=4953 TSecr=4862"
"1981","4.944059","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=43501 Ack=1 Win=131072 Len=1500 TSval=4953 TSecr=4874"
"2026","4.949870","10.1.0.8","10.1.0.11","TCP","832","0.005811000","","0.005811000,0.005811000,0.005811000,0.005811000,0.005811000,0.005811000,0.005811000,0.005811000,0.005811000,0.005811000","7014  >  49160 [ACK] Seq=1 Ack=45001 Win=131072 Len=0 TSval=4956 TSecr=4953"
"2053","4.955673","10.1.0.11","10.1.0.8","TCP","6376","0.005803000","-37 dBm","","49160  >  7014 [ACK] Seq=49501 Ack=1 Win=131072 Len=1500 TSval=4962 TSecr=4955"
"2054","4.955673","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=55501 Ack=1 Win=131072 Len=1500 TSval=4962 TSecr=4955"
"2055","4.955673","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=61501 Ack=1 Win=131072 Len=1500 TSval=4962 TSecr=4955"
"2056","4.955673","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=67501 Ack=1 Win=131072 Len=1500 TSval=4962 TSecr=4955"
"2057","4.955673","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=73501 Ack=1 Win=131072 Len=1500 TSval=4962 TSecr=4956"
"2058","4.955673","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=79501 Ack=1 Win=131072 Len=1500 TSval=4962 TSecr=4956"
"2059","4.955673","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=85501 Ack=1 Win=131072 Len=1500 TSval=4962 TSecr=4956"
"2060","4.955673","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=91501 Ack=1 Win=131072 Len=1500 TSval=4962 TSecr=4956"
"2062","4.956278","10.1.0.11","10.1.0.8","TCP","6376","0.000605000","-37 dBm","","[TCP Previous segment not captured] 49160  >  7014 [ACK] Seq=103501 Ack=1 Win=131072 Len=1500 TSval=4962 TSecr=4956"
"2064","4.956610","10.1.0.11","10.1.0.8","TCP","6376","0.000332000","-37 dBm","","[TCP Out-Of-Order] [TCP Out-Of-Order] [TCP Out-Of-Order] [TCP Out-Of-Order] 49160  >  7014 [ACK] Seq=97501 Ack=1 Win=131072 Len=1500 TSval=4962 TSecr=4956"
"2094","4.961234","10.1.0.8","10.1.0.11","TCP","1592","0.004624000","","0.005561000,0.005561000,0.005561000,0.005561000,0.005561000,0.005561000,0.005561000,0.005561000,0.005561000,0.005561000,0.005561000,0.005561000,0.005561000,0.005561000,0.005561000,0.005561000,0.004624000,0.004624000,0.004956000,0.004956000","7014  >  49160 [ACK] Seq=1 Ack=105001 Win=131072 Len=0 TSval=4969 TSecr=4962"
"2292","4.982668","10.1.0.8","10.1.0.11","TCP","1592","0.021434000","","","7014  >  49160 [ACK] Seq=1 Ack=105001 Win=131072 Len=0 TSval=4969 TSecr=4962"
"2669","5.020322","10.1.0.8","10.1.0.11","TCP","1592","0.037654000","","","7014  >  49160 [ACK] Seq=1 Ack=105001 Win=131072 Len=0 TSval=4969 TSecr=4962"
"2686","5.024676","10.1.0.11","10.1.0.8","TCP","6376","0.004354000","-37 dBm","","49160  >  7014 [ACK] Seq=109501 Ack=1 Win=131072 Len=1500 TSval=5032 TSecr=4966"
"2687","5.024676","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=115501 Ack=1 Win=131072 Len=1500 TSval=5032 TSecr=4966"
"2688","5.024676","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=121501 Ack=1 Win=131072 Len=1500 TSval=5032 TSecr=4966"
"2689","5.024676","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=127501 Ack=1 Win=131072 Len=1500 TSval=5032 TSecr=4966"
"2690","5.024676","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=133501 Ack=1 Win=131072 Len=1500 TSval=5032 TSecr=4967"
"2691","5.024676","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=139501 Ack=1 Win=131072 Len=1500 TSval=5032 TSecr=4967"
"2692","5.024676","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=145501 Ack=1 Win=131072 Len=1500 TSval=5032 TSecr=4967"
"2693","5.024676","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=151501 Ack=1 Win=131072 Len=1500 TSval=5032 TSecr=4967"
"2694","5.024676","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=157501 Ack=1 Win=131072 Len=1500 TSval=5032 TSecr=4967"
"2695","5.024676","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=163501 Ack=1 Win=131072 Len=1500 TSval=5032 TSecr=4967"
"2696","5.024676","10.1.0.11","10.1.0.8","TCP","6376","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=169501 Ack=1 Win=131072 Len=1500 TSval=5032 TSecr=4967"
"2697","5.024676","10.1.0.11","10.1.0.8","TCP","7528","0.000000000","-37 dBm","","49160  >  7014 [ACK] Seq=177001 Ack=1 Win=131072 Len=1000 TSval=5034 TSecr=4969"
"2712","5.026897","10.1.0.11","10.1.0.8","TCP","5452","0.002221000","-37 dBm","","49160  >  7014 [ACK] Seq=182001 Ack=1 Win=131072 Len=1000 TSval=5038 TSecr=4969"
"2726","5.028281","10.1.0.11","10.1.0.8","TCP","2224","0.001384000","-37 dBm","","49160  >  7014 [ACK] Seq=184001 Ack=1 Win=131072 Len=1000 TSval=5040 TSecr=4969"
"2740","5.029474","10.1.0.11","10.1.0.8","TCP","2224","0.001193000","-37 dBm","","49160  >  7014 [ACK] Seq=186001 Ack=1 Win=131072 Len=1000 TSval=5041 TSecr=4969"
"2756","5.030850","10.1.0.11","10.1.0.8","TCP","1134","0.001376000","-37 dBm","","49160  >  7014 [ACK] Seq=187001 Ack=1 Win=131072 Len=1000 TSval=5042 TSecr=4969"
"2771","5.032027","10.1.0.11","10.1.0.8","TCP","2224","0.001177000","-37 dBm","","49160  >  7014 [ACK] Seq=189001 Ack=1 Win=131072 Len=1000 TSval=5044 TSecr=4969"
"2790","5.034223","10.1.0.11","10.1.0.8","TCP","3300","0.002196000","-37 dBm","","49160  >  7014 [ACK] Seq=192001 Ack=1 Win=131072 Len=1000 TSval=5046 TSecr=4969"
"2963","5.048847","10.1.0.8","10.1.0.11","TCP","2504","0.014624000","","0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.024171000,0.021950000,0.021950000,0.020566000,0.019373000,0.017997000,0.016820000,0.014624000","7014  >  49160 [ACK] Seq=1 Ack=192001 Win=131072 Len=0 TSval=5046 TSecr=5044"
"3454","5.095767","10.1.0.8","10.1.0.11","TCP","2504","0.046920000","","","7014  >  49160 [ACK] Seq=1 Ack=192001 Win=131072 Len=0 TSval=5046 TSecr=5044"
"3823","5.130007","10.1.0.8","10.1.0.11","TCP","2504","0.034240000","","","7014  >  49160 [ACK] Seq=1 Ack=192001 Win=131072 Len=0 TSval=5046 TSecr=5044"
"4706","5.209796","10.1.0.11","10.1.0.8","TCP","832","0.079789000","-37 dBm","0.282564000,0.282564000,0.282564000,0.282564000,0.282564000,0.282564000,0.282564000,0.282564000,0.282564000,0.282564000","7015  >  49153 [ACK] Seq=1 Ack=45001 Win=131072 Len=0 TSval=4953 TSecr=4936"
"4739","5.214706","10.1.0.8","10.1.0.11","TCP","6376","0.004910000","","","49153  >  7015 [ACK] Seq=49501 Ack=1 Win=131072 Len=1500 TSval=5222 TSecr=4952"
"4740","5.214706","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=55501 Ack=1 Win=131072 Len=1500 TSval=5222 TSecr=4952"
"4741","5.214706","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=61501 Ack=1 Win=131072 Len=1500 TSval=5222 TSecr=4953"
"4742","5.214706","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=67501 Ack=1 Win=131072 Len=1500 TSval=5222 TSecr=4953"
"4743","5.214706","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=73501 Ack=1 Win=131072 Len=1500 TSval=5222 TSecr=4953"
"4744","5.214706","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=79501 Ack=1 Win=131072 Len=1500 TSval=5222 TSecr=4953"
"4745","5.214706","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=85501 Ack=1 Win=131072 Len=1500 TSval=5222 TSecr=4953"
"4746","5.214706","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=91501 Ack=1 Win=131072 Len=1500 TSval=5222 TSecr=4953"
"4747","5.214706","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=97501 Ack=1 Win=131072 Len=1500 TSval=5222 TSecr=4953"
"4748","5.214706","10.1.0.8","10.1.0.11","TCP","3224","0.000000000","","","49153  >  7015 [ACK] Seq=100501 Ack=1 Win=131072 Len=1500 TSval=5222 TSecr=4953"
"4888","5.243113","10.1.0.11","10.1.0.8","TCP","1516","0.028407000","-37 dBm","0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000,0.028407000","7015  >  49153 [ACK] Seq=1 Ack=102001 Win=131072 Len=0 TSval=5229 TSecr=5222"
"4968","5.261521","10.1.0.8","10.1.0.11","TCP","6376","0.018408000","","","49153  >  7015 [ACK] Seq=106501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5227"
"4969","5.261521","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=112501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5227"
"4970","5.261521","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=118501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5227"
"4971","5.261521","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=124501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5228"
"4972","5.261521","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=130501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5228"
"4973","5.261521","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=136501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5228"
"4974","5.261521","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=142501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5228"
"4975","5.261521","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=148501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5228"
"4976","5.261521","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=154501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5229"
"4977","5.261521","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=160501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5229"
"5006","5.267418","10.1.0.8","10.1.0.11","TCP","6376","0.005897000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=106501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5227"
"5007","5.267418","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=112501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5227"
"5008","5.267418","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=118501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5227"
"5009","5.267418","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=124501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5228"
"5010","5.267418","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=130501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5228"
"5011","5.267418","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=136501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5228"
"5012","5.267418","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=142501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5228"
"5013","5.267418","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=148501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5228"
"5014","5.267418","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=154501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5229"
"5015","5.267418","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=160501 Ack=1 Win=131072 Len=1500 TSval=5255 TSecr=5229"
"5125","5.286516","10.1.0.8","10.1.0.11","TCP","2504","0.019098000","","","7014  >  49160 [ACK] Seq=1 Ack=192001 Win=131072 Len=0 TSval=5046 TSecr=5044"
"5126","5.286516","10.1.0.8","10.1.0.11","TCP","134","0.000000000","","0.252293000","7014  >  49160 [ACK] Seq=1 Ack=193001 Win=131072 Len=0 TSval=5246 TSecr=5046"
"5337","5.309873","10.1.0.11","10.1.0.8","TCP","1592","0.023357000","-37 dBm","0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000,0.048352000","7015  >  49153 [ACK] Seq=1 Ack=162001 Win=131072 Len=0 TSval=5282 TSecr=5255"
"5379","5.315252","10.1.0.8","10.1.0.11","TCP","6376","0.005379000","","","49153  >  7015 [ACK] Seq=166501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5280"
"5380","5.315252","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=172501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5280"
"5381","5.315252","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=178501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5280"
"5382","5.315252","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=184501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5280"
"5383","5.315252","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=190501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5281"
"5384","5.315252","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=196501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5281"
"5385","5.315252","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=202501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5281"
"5386","5.315252","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=208501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5281"
"5387","5.315252","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=214501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5281"
"5388","5.315252","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","49153  >  7015 [ACK] Seq=220501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5282"
"5389","5.315252","10.1.0.8","10.1.0.11","TCP","3224","0.000000000","","","49153  >  7015 [ACK] Seq=223501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5282"
"5513","5.339489","10.1.0.8","10.1.0.11","TCP","6376","0.024237000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=166501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5280"
"5514","5.339489","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=172501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5280"
"5515","5.339489","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=178501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5280"
"5516","5.339489","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=184501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5280"
"5517","5.339489","10.1.0.8","10.1.0.11","TCP","6376","0.000000000","","","[TCP Retransmission] [TCP Retransmission] [TCP Retransmission] [TCP Retransmission] 49153  >  7015 [ACK] Seq=190501 Ack=1 Win=131072 Len=1500 TSval=5322 TSecr=5281"
